round,party0_index,party0_name,party1_index,party1_name,proj_dist,payload_dist,party0_norm_eval,party1_norm_eval,party0_sorted_key_eval,party1_sorted_key_eval,party0_unique_token_key_eval,party1_unique_token_key_eval,equivalence_reason
0,237,Richard  Davis,237,Davis Richard,0,-1,RICHARD DAVIS,DAVIS RICHARD,DAVIS RICHARD,DAVIS RICHARD,DAVIS RICHARD,DAVIS RICHARD,index_match
0,260,Davud  Kovačević,260,Davud  Kovačević,0,-1,DAVUD KOVACEVIC,DAVUD KOVACEVIC,DAVUD KOVACEVIC,DAVUD KOVACEVIC,DAVUD KOVACEVIC,DAVUD KOVACEVIC,index_match
0,240,Felipe  Gallo,240,Felipe  wGallo,0,-1,FELIPE GALLO,FELIPE WGALLO,FELIPE GALLO,FELIPE WGALLO,FELIPE GALLO,FELIPE WGALLO,index_match
0,243,Filip  Kučera,243,Filip  Kučera,0,-1,FILIP KUCERA,FILIP KUCERA,FILIP KUCERA,FILIP KUCERA,FILIP KUCERA,FILIP KUCERA,index_match
0,370,Sofia  Fontana,370,S. Fontana,0,-1,SOFIA FONTANA,S FONTANA,FONTANA SOFIA,FONTANA S,FONTANA SOFIA,FONTANA S,index_match
0,1871,Chih-chiang  Yang,1871,Chih-chiang  Yang,0,-1,CHIH CHIANG YANG,CHIH CHIANG YANG,CHIANG CHIH YANG,CHIANG CHIH YANG,CHIANG CHIH YANG,CHIANG CHIH YANG,index_match
0,247,James  Ross,247,James  oRss,0,-1,JAMES ROSS,JAMES ORSS,JAMES ROSS,JAMES ORSS,JAMES ROSS,JAMES ORSS,index_match
0,248,Laura Isabella Sousa,248,Laura Isabellu Sousa,0,-1,LAURA ISABELLA SOUSA,LAURA ISABELLU SOUSA,ISABELLA LAURA SOUSA,ISABELLU LAURA SOUSA,ISABELLA LAURA SOUSA,ISABELLU LAURA SOUSA,index_match
0,252,Laura Théo Sousa,252,Laura Tho Sousa,0,-1,LAURA THEO SOUSA,LAURA THO SOUSA,LAURA SOUSA THEO,LAURA SOUSA THO,LAURA SOUSA THEO,LAURA SOUSA THO,index_match
0,249,Leonardo  Caruso,249,Peonardo  Caruso,0,-1,LEONARDO CARUSO,PEONARDO CARUSO,CARUSO LEONARDO,CARUSO PEONARDO,CARUSO LEONARDO,CARUSO PEONARDO,index_match
0,250,Luka  Kavčič,250,Luka  Kavcic,0,-1,LUKA KAVCIC,LUKA KAVCIC,KAVCIC LUKA,KAVCIC LUKA,KAVCIC LUKA,KAVCIC LUKA,index_match
0,255,Laia  Álvarez,255,Laia  Álvarez,0,-1,LAIA ALVAREZ,LAIA ALVAREZ,ALVAREZ LAIA,ALVAREZ LAIA,ALVAREZ LAIA,ALVAREZ LAIA,index_match
0,1122,María  Álvarez,1122,Mara  Álvarez,0,-1,MARIA ALVAREZ,MARA ALVAREZ,ALVAREZ MARIA,ALVAREZ MARA,ALVAREZ MARIA,ALVAREZ MARA,index_match
0,1887,Emma  Vos,1887,Emma  nos,0,-1,EMMA VOS,EMMA NOS,EMMA VOS,EMMA NOS,EMMA VOS,EMMA NOS,index_match
0,257,Emma  Parra,257,Emma  Parar,0,-1,EMMA PARRA,EMMA PARAR,EMMA PARRA,EMMA PARAR,EMMA PARRA,EMMA PARAR,index_match
0,258,Lucas  Wilson,258,ucas  Wilson,0,-1,LUCAS WILSON,UCAS WILSON,LUCAS WILSON,UCAS WILSON,LUCAS WILSON,UCAS WILSON,index_match
0,259,Zǐhán Ruòxī Ho,259,Zǐhán Ruòxī Ho,0,-1,ZIHAN RUOXI HO,ZIHAN RUOXI HO,HO RUOXI ZIHAN,HO RUOXI ZIHAN,HO RUOXI ZIHAN,HO RUOXI ZIHAN,index_match
0,263,Zǐhán Zǐhán Ho,263,Zǐhán. Z. Ho,0,-1,ZIHAN ZIHAN HO,ZIHAN Z HO,HO ZIHAN ZIHAN,HO Z ZIHAN,HO ZIHAN,HO Z ZIHAN,index_match
0,265,Zǐhán Yǔtóng Ho,265,Zihan Yutong Ho,0,-1,ZIHAN YUTONG HO,ZIHAN YUTONG HO,HO YUTONG ZIHAN,HO YUTONG ZIHAN,HO YUTONG ZIHAN,HO YUTONG ZIHAN,index_match
0,267,Zǐhán Yǔtóng Ho,267,Zǐhán Yǔtóng Ho,0,-1,ZIHAN YUTONG HO,ZIHAN YUTONG HO,HO YUTONG ZIHAN,HO YUTONG ZIHAN,HO YUTONG ZIHAN,HO YUTONG ZIHAN,index_match
0,266,Martina  Godoy,266,Martina  Gmdoy,0,-1,MARTINA GODOY,MARTINA GMDOY,GODOY MARTINA,GMDOY MARTINA,GODOY MARTINA,GMDOY MARTINA,index_match
0,269,José  Carvalho,269,Joés  Carvalho,0,-1,JOSE CARVALHO,JOES CARVALHO,CARVALHO JOSE,CARVALHO JOES,CARVALHO JOSE,CARVALHO JOES,index_match
0,270,Do-yun  U,270,U Do-yun,0,-1,DO YUN U,U DO YUN,DO U YUN,DO U YUN,DO U YUN,DO U YUN,index_match
0,272,Mia  Potočnik,272,ia  Potočnik,0,-1,MIA POTOCNIK,IA POTOCNIK,MIA POTOCNIK,IA POTOCNIK,MIA POTOCNIK,IA POTOCNIK,index_match
0,1405,Polina  Solovyov,1405,Polina  Solovyiv,0,-1,POLINA SOLOVYOV,POLINA SOLOVYIV,POLINA SOLOVYOV,POLINA SOLOVYIV,POLINA SOLOVYOV,POLINA SOLOVYIV,index_match
0,748,Leandra  Gjika,748,Leandra  Gjiak,0,-1,LEANDRA GJIKA,LEANDRA GJIAK,GJIKA LEANDRA,GJIAK LEANDRA,GJIKA LEANDRA,GJIAK LEANDRA,index_match
0,276,William  Olofsson,276,Willjam  Olofsson,0,-1,WILLIAM OLOFSSON,WILLJAM OLOFSSON,OLOFSSON WILLIAM,OLOFSSON WILLJAM,OLOFSSON WILLIAM,OLOFSSON WILLJAM,index_match
0,277,Mikayel  Khachatryan,277,Mikayel  hachatryan,0,-1,MIKAYEL KHACHATRYAN,MIKAYEL HACHATRYAN,KHACHATRYAN MIKAYEL,HACHATRYAN MIKAYEL,KHACHATRYAN MIKAYEL,HACHATRYAN MIKAYEL,index_match
0,1314,Sofi Mikayel Khachatryan,1314,Sofi Mjkayel Khachatryan,0,-1,SOFI MIKAYEL KHACHATRYAN,SOFI MJKAYEL KHACHATRYAN,KHACHATRYAN MIKAYEL SOFI,KHACHATRYAN MJKAYEL SOFI,KHACHATRYAN MIKAYEL SOFI,KHACHATRYAN MJKAYEL SOFI,index_match
0,282,Aleksandar  Todorova,282,aleksandar  Todorova,0,-1,ALEKSANDAR TODOROVA,ALEKSANDAR TODOROVA,ALEKSANDAR TODOROVA,ALEKSANDAR TODOROVA,ALEKSANDAR TODOROVA,ALEKSANDAR TODOROVA,index_match
0,1693,Olivia  Petersen,1693,Oivia  Petersen,0,-1,OLIVIA PETERSEN,OIVIA PETERSEN,OLIVIA PETERSEN,OIVIA PETERSEN,OLIVIA PETERSEN,OIVIA PETERSEN,index_match
0,285,Isla  Lewis,285,Isla  Lewis,0,-1,ISLA LEWIS,ISLA LEWIS,ISLA LEWIS,ISLA LEWIS,ISLA LEWIS,ISLA LEWIS,index_match
0,288,Isabella  Ramos,288,Isaeblla  Ramos,0,-1,ISABELLA RAMOS,ISAEBLLA RAMOS,ISABELLA RAMOS,ISAEBLLA RAMOS,ISABELLA RAMOS,ISAEBLLA RAMOS,index_match
0,290,Sofía Gaspar Hernández,290,Sefía Gaspar Hernández,0,-1,SOFIA GASPAR HERNANDEZ,SEFIA GASPAR HERNANDEZ,GASPAR HERNANDEZ SOFIA,GASPAR HERNANDEZ SEFIA,GASPAR HERNANDEZ SOFIA,GASPAR HERNANDEZ SEFIA,index_match
0,291,Sofía Santiago Hernández,291,Hernández Sofía Santiago,0,-1,SOFIA SANTIAGO HERNANDEZ,HERNANDEZ SOFIA SANTIAGO,HERNANDEZ SANTIAGO SOFIA,HERNANDEZ SANTIAGO SOFIA,HERNANDEZ SANTIAGO SOFIA,HERNANDEZ SANTIAGO SOFIA,index_match
0,296,Szymon  Zieliński,296,Szysmon  Zieliński,0,-1,SZYMON ZIELINSKI,SZYSMON ZIELINSKI,SZYMON ZIELINSKI,SZYSMON ZIELINSKI,SZYMON ZIELINSKI,SZYSMON ZIELINSKI,index_match
0,297,Ginevra  Ferretti,297,Ferretti Ginevra,0,-1,GINEVRA FERRETTI,FERRETTI GINEVRA,FERRETTI GINEVRA,FERRETTI GINEVRA,FERRETTI GINEVRA,FERRETTI GINEVRA,index_match
0,299,Ji-ho  Koh,299,Ji-ho  Koh,0,-1,JI HO KOH,JI HO KOH,HO JI KOH,HO JI KOH,HO JI KOH,HO JI KOH,index_match
0,300,Omer  Mizrahi,300,Omer  Mizrahi,0,-1,OMER MIZRAHI,OMER MIZRAHI,MIZRAHI OMER,MIZRAHI OMER,MIZRAHI OMER,MIZRAHI OMER,index_match
0,305,Melisa  Shehu,305,Memisa  Shehu,0,-1,MELISA SHEHU,MEMISA SHEHU,MELISA SHEHU,MEMISA SHEHU,MELISA SHEHU,MEMISA SHEHU,index_match
0,1167,Melisa  Berisha,1167,Melisa  Berisma,0,-1,MELISA BERISHA,MELISA BERISMA,BERISHA MELISA,BERISMA MELISA,BERISHA MELISA,BERISMA MELISA,index_match
0,307,Matej  Kovač,307,Matej  Kovač,0,-1,MATEJ KOVAC,MATEJ KOVAC,KOVAC MATEJ,KOVAC MATEJ,KOVAC MATEJ,KOVAC MATEJ,index_match
0,310,Filip  Kavčič,310,Filip  Kavčič,0,-1,FILIP KAVCIC,FILIP KAVCIC,FILIP KAVCIC,FILIP KAVCIC,FILIP KAVCIC,FILIP KAVCIC,index_match
0,1307,Rei  Kondō,1307,Rie  Kondō,0,-1,REI KONDO,RIE KONDO,KONDO REI,KONDO RIE,KONDO REI,KONDO RIE,index_match
0,1151,Yamato  Wada,1151,Yamwto  Wada,0,-1,YAMATO WADA,YAMWTO WADA,WADA YAMATO,WADA YAMWTO,WADA YAMATO,WADA YAMWTO,index_match
0,1984,Lilja  Salo,1984,Salo Lilja,0,-1,LILJA SALO,SALO LILJA,LILJA SALO,LILJA SALO,LILJA SALO,LILJA SALO,index_match
0,315,Ema Yūma Nakashima,315,Ema Yūma Nakashima,0,-1,EMA YUMA NAKASHIMA,EMA YUMA NAKASHIMA,EMA NAKASHIMA YUMA,EMA NAKASHIMA YUMA,EMA NAKASHIMA YUMA,EMA NAKASHIMA YUMA,index_match
0,316,Ema Haruma Nakashima,316,Ema Harumw Nakashima,0,-1,EMA HARUMA NAKASHIMA,EMA HARUMW NAKASHIMA,EMA HARUMA NAKASHIMA,EMA HARUMW NAKASHIMA,EMA HARUMA NAKASHIMA,EMA HARUMW NAKASHIMA,index_match
0,318,Ema Haru Nakashima,318,Ema Haru kakashima,0,-1,EMA HARU NAKASHIMA,EMA HARU KAKASHIMA,EMA HARU NAKASHIMA,EMA HARU KAKASHIMA,EMA HARU NAKASHIMA,EMA HARU KAKASHIMA,index_match
0,319,Gustavs  Ozols,319,Gustavs  Ozols,0,-1,GUSTAVS OZOLS,GUSTAVS OZOLS,GUSTAVS OZOLS,GUSTAVS OZOLS,GUSTAVS OZOLS,GUSTAVS OZOLS,index_match
0,320,Mehmet  Şimşek,320,Mehmet  Şimşek,0,-1,MEHMET SIMSEK,MEHMET SIMSEK,MEHMET SIMSEK,MEHMET SIMSEK,MEHMET SIMSEK,MEHMET SIMSEK,index_match
0,321,Ema Hina Nakashima,321,Ema Hina Nakashima,0,-1,EMA HINA NAKASHIMA,EMA HINA NAKASHIMA,EMA HINA NAKASHIMA,EMA HINA NAKASHIMA,EMA HINA NAKASHIMA,EMA HINA NAKASHIMA,index_match
0,322,Tomás  Orellana,322,Tomas  Orellana,0,-1,TOMAS ORELLANA,TOMAS ORELLANA,ORELLANA TOMAS,ORELLANA TOMAS,ORELLANA TOMAS,ORELLANA TOMAS,index_match
0,323,Ema Uta Nakashima,323,Ema Uta Nakashima,0,-1,EMA UTA NAKASHIMA,EMA UTA NAKASHIMA,EMA NAKASHIMA UTA,EMA NAKASHIMA UTA,EMA NAKASHIMA UTA,EMA NAKASHIMA UTA,index_match
0,334,Ema Mei Nakashima,334,Ema Mei Nakashima,0,-1,EMA MEI NAKASHIMA,EMA MEI NAKASHIMA,EMA MEI NAKASHIMA,EMA MEI NAKASHIMA,EMA MEI NAKASHIMA,EMA MEI NAKASHIMA,index_match
0,335,Ema Riko Nakashima,335,Ema Riko Nakashima,0,-1,EMA RIKO NAKASHIMA,EMA RIKO NAKASHIMA,EMA NAKASHIMA RIKO,EMA NAKASHIMA RIKO,EMA NAKASHIMA RIKO,EMA NAKASHIMA RIKO,index_match
0,324,Lilja  Mäkinen,324,Lilja  Makinen,0,-1,LILJA MAKINEN,LILJA MAKINEN,LILJA MAKINEN,LILJA MAKINEN,LILJA MAKINEN,LILJA MAKINEN,index_match
0,325,Isla  Roberts,325,Roberts Isla,0,-1,ISLA ROBERTS,ROBERTS ISLA,ISLA ROBERTS,ISLA ROBERTS,ISLA ROBERTS,ISLA ROBERTS,index_match
0,326,Hasan  Kılıç,326,Kılıç Hasan,0,-1,HASAN KILIC,KILIC HASAN,HASAN KILIC,HASAN KILIC,HASAN KILIC,HASAN KILIC,index_match
0,1143,Lucas  Richardson,1143,Lucas  xichardson,0,-1,LUCAS RICHARDSON,LUCAS XICHARDSON,LUCAS RICHARDSON,LUCAS XICHARDSON,LUCAS RICHARDSON,LUCAS XICHARDSON,index_match
0,1863,Hasan  Kılıç,1863,Kılıç Hasan,0,-1,HASAN KILIC,KILIC HASAN,HASAN KILIC,HASAN KILIC,HASAN KILIC,HASAN KILIC,index_match
0,327,Min-jun  Pak,327,Min-jun  Pak,0,-1,MIN JUN PAK,MIN JUN PAK,JUN MIN PAK,JUN MIN PAK,JUN MIN PAK,JUN MIN PAK,index_match
0,329,Mùyáng  Law,329,Mùyáng  Law,0,-1,MUYANG LAW,MUYANG LAW,LAW MUYANG,LAW MUYANG,LAW MUYANG,LAW MUYANG,index_match
0,679,Lucas  Bertrand,679,Bertrand Lucas,0,-1,LUCAS BERTRAND,BERTRAND LUCAS,BERTRAND LUCAS,BERTRAND LUCAS,BERTRAND LUCAS,BERTRAND LUCAS,index_match
0,1340,Samir  Hasanov,1340,Smir  Hasanov,0,-1,SAMIR HASANOV,SMIR HASANOV,HASANOV SAMIR,HASANOV SMIR,HASANOV SAMIR,HASANOV SMIR,index_match
0,343,Anar  Jafarov,343,Jafarov Anar,0,-1,ANAR JAFAROV,JAFAROV ANAR,ANAR JAFAROV,ANAR JAFAROV,ANAR JAFAROV,ANAR JAFAROV,index_match
0,344,Yasmin  Chen,344,Yasmin  Cahen,0,-1,YASMIN CHEN,YASMIN CAHEN,CHEN YASMIN,CAHEN YASMIN,CHEN YASMIN,CAHEN YASMIN,index_match
0,346,Matija Lea Stojanović,346,Matija Lea Stojanović,0,-1,MATIJA LEA STOJANOVIC,MATIJA LEA STOJANOVIC,LEA MATIJA STOJANOVIC,LEA MATIJA STOJANOVIC,LEA MATIJA STOJANOVIC,LEA MATIJA STOJANOVIC,index_match
0,348,Mattia  Grasso,348,Maattia  Grasso,0,-1,MATTIA GRASSO,MAATTIA GRASSO,GRASSO MATTIA,GRASSO MAATTIA,GRASSO MATTIA,GRASSO MAATTIA,index_match
0,1217,Matías Sofía Miranda,1217,Matías Miranda,0,-1,MATIAS SOFIA MIRANDA,MATIAS MIRANDA,MATIAS MIRANDA SOFIA,MATIAS MIRANDA,MATIAS MIRANDA SOFIA,MATIAS MIRANDA,index_match
0,350,Mia  Kaur,350,Mia  Kaur,0,-1,MIA KAUR,MIA KAUR,KAUR MIA,KAUR MIA,KAUR MIA,KAUR MIA,index_match
0,352,Hinata  Yoshida,352,Hinata  Yoshida,0,-1,HINATA YOSHIDA,HINATA YOSHIDA,HINATA YOSHIDA,HINATA YOSHIDA,HINATA YOSHIDA,HINATA YOSHIDA,index_match
0,355,Alessia  Huamán,355,Alcssia  Huamán,0,-1,ALESSIA HUAMAN,ALCSSIA HUAMAN,ALESSIA HUAMAN,ALCSSIA HUAMAN,ALESSIA HUAMAN,ALCSSIA HUAMAN,index_match
0,356,Elijah  Parker,356,Elijah  Parker,0,-1,ELIJAH PARKER,ELIJAH PARKER,ELIJAH PARKER,ELIJAH PARKER,ELIJAH PARKER,ELIJAH PARKER,index_match
0,359,Meryem  Kara,359,Meryjm  Kara,0,-1,MERYEM KARA,MERYJM KARA,KARA MERYEM,KARA MERYJM,KARA MERYEM,KARA MERYJM,index_match
0,460,Ramona  Gómez,460,Ramona  Gomez,0,-1,RAMONA GOMEZ,RAMONA GOMEZ,GOMEZ RAMONA,GOMEZ RAMONA,GOMEZ RAMONA,GOMEZ RAMONA,index_match
0,369,Mary  Anderson,369,Mary  Anderson,0,-1,MARY ANDERSON,MARY ANDERSON,ANDERSON MARY,ANDERSON MARY,ANDERSON MARY,ANDERSON MARY,index_match
0,371,Sofia  Ivanov,371,Sofia  Ivanvo,0,-1,SOFIA IVANOV,SOFIA IVANVO,IVANOV SOFIA,IVANVO SOFIA,IVANOV SOFIA,IVANVO SOFIA,index_match
0,1321,Luca  Kovács,1321,Luca  Kovács,0,-1,LUCA KOVACS,LUCA KOVACS,KOVACS LUCA,KOVACS LUCA,KOVACS LUCA,KOVACS LUCA,index_match
0,1828,Vuk  Popović,1828,Vuk  Popović,0,-1,VUK POPOVIC,VUK POPOVIC,POPOVIC VUK,POPOVIC VUK,POPOVIC VUK,POPOVIC VUK,index_match
0,374,Juliana  Araújo,374,Araújo Juliana,0,-1,JULIANA ARAUJO,ARAUJO JULIANA,ARAUJO JULIANA,ARAUJO JULIANA,ARAUJO JULIANA,ARAUJO JULIANA,index_match
0,375,Jade  Petit,375,Petit Jade,0,-1,JADE PETIT,PETIT JADE,JADE PETIT,JADE PETIT,JADE PETIT,JADE PETIT,index_match
0,376,Matija Dušan Stojanović,376,Matija Dušan Stojaanović,0,-1,MATIJA DUSAN STOJANOVIC,MATIJA DUSAN STOJAANOVIC,DUSAN MATIJA STOJANOVIC,DUSAN MATIJA STOJAANOVIC,DUSAN MATIJA STOJANOVIC,DUSAN MATIJA STOJAANOVIC,index_match
0,378,Georgi  Georgiev,378,Georgi  Georgioev,0,-1,GEORGI GEORGIEV,GEORGI GEORGIOEV,GEORGI GEORGIEV,GEORGI GEORGIOEV,GEORGI GEORGIEV,GEORGI GEORGIOEV,index_match
0,380,Eva  Trajanoski,380,Eva  rrajanoski,0,-1,EVA TRAJANOSKI,EVA RRAJANOSKI,EVA TRAJANOSKI,EVA RRAJANOSKI,EVA TRAJANOSKI,EVA RRAJANOSKI,index_match
0,385,Ava  Thomas,385,Thomas Ava,0,-1,AVA THOMAS,THOMAS AVA,AVA THOMAS,AVA THOMAS,AVA THOMAS,AVA THOMAS,index_match
0,386,Lina  Frei,386,Lina  Frep,0,-1,LINA FREI,LINA FREP,FREI LINA,FREP LINA,FREI LINA,FREP LINA,index_match
0,388,Victoria Santiago García,388,Victoria Santiago García,0,-1,VICTORIA SANTIAGO GARCIA,VICTORIA SANTIAGO GARCIA,GARCIA SANTIAGO VICTORIA,GARCIA SANTIAGO VICTORIA,GARCIA SANTIAGO VICTORIA,GARCIA SANTIAGO VICTORIA,index_match
0,390,Fūma  Fujii,390,Fūma  Fujii,0,-1,FUMA FUJII,FUMA FUJII,FUJII FUMA,FUJII FUMA,FUJII FUMA,FUJII FUMA,index_match
0,399,Dominykas  Žukauskas,399,Žukauskas Dominykas,0,-1,DOMINYKAS ZUKAUSKAS,ZUKAUSKAS DOMINYKAS,DOMINYKAS ZUKAUSKAS,DOMINYKAS ZUKAUSKAS,DOMINYKAS ZUKAUSKAS,DOMINYKAS ZUKAUSKAS,index_match
0,400,Sofía Regina Delgado,400,Delgado Sofía Regina,0,-1,SOFIA REGINA DELGADO,DELGADO SOFIA REGINA,DELGADO REGINA SOFIA,DELGADO REGINA SOFIA,DELGADO REGINA SOFIA,DELGADO REGINA SOFIA,index_match
0,401,Elizabeth  Edwards,401,Elizabet  Edwards,0,-1,ELIZABETH EDWARDS,ELIZABET EDWARDS,EDWARDS ELIZABETH,EDWARDS ELIZABET,EDWARDS ELIZABETH,EDWARDS ELIZABET,index_match
0,1821,Maria  Correia,1821,Maria  Correix,0,-1,MARIA CORREIA,MARIA CORREIX,CORREIA MARIA,CORREIX MARIA,CORREIA MARIA,CORREIX MARIA,index_match
0,403,Sem  De Boer,403,Sem  De Boer,0,-1,SEM DE BOER,SEM DE BOER,BOER DE SEM,BOER DE SEM,BOER DE SEM,BOER DE SEM,index_match
0,405,Jack  Thomas,405,Thomas Jack,0,-1,JACK THOMAS,THOMAS JACK,JACK THOMAS,JACK THOMAS,JACK THOMAS,JACK THOMAS,index_match
0,407,Aurora  Parisi,407,Parisi Aurora,0,-1,AURORA PARISI,PARISI AURORA,AURORA PARISI,AURORA PARISI,AURORA PARISI,AURORA PARISI,index_match
0,415,Noah  Bengtsson,415,koah  Bengtsson,0,-1,NOAH BENGTSSON,KOAH BENGTSSON,BENGTSSON NOAH,BENGTSSON KOAH,BENGTSSON NOAH,BENGTSSON KOAH,index_match
0,422,Liam  Tremblay,422,Liam  Tremnlay,0,-1,LIAM TREMBLAY,LIAM TREMNLAY,LIAM TREMBLAY,LIAM TREMNLAY,LIAM TREMBLAY,LIAM TREMNLAY,index_match
0,423,Linda  Gonzalez,423,Linda  Gonzalaez,0,-1,LINDA GONZALEZ,LINDA GONZALAEZ,GONZALEZ LINDA,GONZALAEZ LINDA,GONZALEZ LINDA,GONZALAEZ LINDA,index_match
0,425,Sara  Popoff,425,Sara  Ppooff,0,-1,SARA POPOFF,SARA PPOOFF,POPOFF SARA,PPOOFF SARA,POPOFF SARA,PPOOFF SARA,index_match
0,431,Benjamin  Long,431,Benjamin  Long,0,-1,BENJAMIN LONG,BENJAMIN LONG,BENJAMIN LONG,BENJAMIN LONG,BENJAMIN LONG,BENJAMIN LONG,index_match
0,433,Gagik  Arakelyan,433,Gagik  Arakelyan,0,-1,GAGIK ARAKELYAN,GAGIK ARAKELYAN,ARAKELYAN GAGIK,ARAKELYAN GAGIK,ARAKELYAN GAGIK,ARAKELYAN GAGIK,index_match
0,434,Maria  Cavalcante,434,Cavalcante Maria,0,-1,MARIA CAVALCANTE,CAVALCANTE MARIA,CAVALCANTE MARIA,CAVALCANTE MARIA,CAVALCANTE MARIA,CAVALCANTE MARIA,index_match
0,722,Mary  Clark,722,Margy  Clark,0,-1,MARY CLARK,MARGY CLARK,CLARK MARY,CLARK MARGY,CLARK MARY,CLARK MARGY,index_match
0,441,Liam  Navarro,441,Liam  Navarro,0,-1,LIAM NAVARRO,LIAM NAVARRO,LIAM NAVARRO,LIAM NAVARRO,LIAM NAVARRO,LIAM NAVARRO,index_match
0,442,Anna  Fischer,442,Fischer Anna,0,-1,ANNA FISCHER,FISCHER ANNA,ANNA FISCHER,ANNA FISCHER,ANNA FISCHER,ANNA FISCHER,index_match
0,584,Ana  Ferreira,584,Ana  Ferreira,0,-1,ANA FERREIRA,ANA FERREIRA,ANA FERREIRA,ANA FERREIRA,ANA FERREIRA,ANA FERREIRA,index_match
0,444,Eleni  Kontos,444,Eleni  Kontos,0,-1,ELENI KONTOS,ELENI KONTOS,ELENI KONTOS,ELENI KONTOS,ELENI KONTOS,ELENI KONTOS,index_match
0,446,David  Bogdanov,446,David  oBgdanov,0,-1,DAVID BOGDANOV,DAVID OBGDANOV,BOGDANOV DAVID,DAVID OBGDANOV,BOGDANOV DAVID,DAVID OBGDANOV,index_match
0,448,Jakov  Božić,448,Jakov  Bozic,0,-1,JAKOV BOZIC,JAKOV BOZIC,BOZIC JAKOV,BOZIC JAKOV,BOZIC JAKOV,BOZIC JAKOV,index_match
0,450,Lucas Oliver Hall,450,Lucas Oliver Hall,0,-1,LUCAS OLIVER HALL,LUCAS OLIVER HALL,HALL LUCAS OLIVER,HALL LUCAS OLIVER,HALL LUCAS OLIVER,HALL LUCAS OLIVER,index_match
0,453,Lucas William Hall,453,Lucas Willaim Hall,0,-1,LUCAS WILLIAM HALL,LUCAS WILLAIM HALL,HALL LUCAS WILLIAM,HALL LUCAS WILLAIM,HALL LUCAS WILLIAM,HALL LUCAS WILLAIM,index_match
0,454,Valentina  Rosas,454,Valentina  Rozas,0,-1,VALENTINA ROSAS,VALENTINA ROZAS,ROSAS VALENTINA,ROZAS VALENTINA,ROSAS VALENTINA,ROZAS VALENTINA,index_match
0,455,Haruna  Nakayama,455,Haruna  Nakayaia,0,-1,HARUNA NAKAYAMA,HARUNA NAKAYAIA,HARUNA NAKAYAMA,HARUNA NAKAYAIA,HARUNA NAKAYAMA,HARUNA NAKAYAIA,index_match
0,457,Lucas Theodore Hall,457,Lucas Tjeodore Hall,0,-1,LUCAS THEODORE HALL,LUCAS TJEODORE HALL,HALL LUCAS THEODORE,HALL LUCAS TJEODORE,HALL LUCAS THEODORE,HALL LUCAS TJEODORE,index_match
0,1506,Sama  Levi,1506,Sama  Lefi,0,-1,SAMA LEVI,SAMA LEFI,LEVI SAMA,LEFI SAMA,LEVI SAMA,LEFI SAMA,index_match
0,1422,Samantha  Reyes,1422,Samantha  Reyes,0,-1,SAMANTHA REYES,SAMANTHA REYES,REYES SAMANTHA,REYES SAMANTHA,REYES SAMANTHA,REYES SAMANTHA,index_match
0,463,Olivia  Larsen,463,lOivia  Larsen,0,-1,OLIVIA LARSEN,LOIVIA LARSEN,LARSEN OLIVIA,LARSEN LOIVIA,LARSEN OLIVIA,LARSEN LOIVIA,index_match
0,1145,Lara Lilien Kiss,1145,Lara ilien Kiss,0,-1,LARA LILIEN KISS,LARA ILIEN KISS,KISS LARA LILIEN,ILIEN KISS LARA,KISS LARA LILIEN,ILIEN KISS LARA,index_match
0,1600,Olivia  Larsen,1600,Olivia  Larsen,0,-1,OLIVIA LARSEN,OLIVIA LARSEN,LARSEN OLIVIA,LARSEN OLIVIA,LARSEN OLIVIA,LARSEN OLIVIA,index_match
0,465,Mia Ámbar Sosa,465,Mai Ámbar Sosa,0,-1,MIA AMBAR SOSA,MAI AMBAR SOSA,AMBAR MIA SOSA,AMBAR MAI SOSA,AMBAR MIA SOSA,AMBAR MAI SOSA,index_match
0,557,Tarana  Abbasov,557,Tarana  Abbasov,0,-1,TARANA ABBASOV,TARANA ABBASOV,ABBASOV TARANA,ABBASOV TARANA,ABBASOV TARANA,ABBASOV TARANA,index_match
0,1665,Andrea  Grassi,1665,Andrea  Grassi,0,-1,ANDREA GRASSI,ANDREA GRASSI,ANDREA GRASSI,ANDREA GRASSI,ANDREA GRASSI,ANDREA GRASSI,index_match
0,468,Hugo  Svensson,468,Hugo  Svensoon,0,-1,HUGO SVENSSON,HUGO SVENSOON,HUGO SVENSSON,HUGO SVENSOON,HUGO SVENSSON,HUGO SVENSOON,index_match
0,1716,Ye-jun  Nan,1716,Ye-jun  Nan,0,-1,YE JUN NAN,YE JUN NAN,JUN NAN YE,JUN NAN YE,JUN NAN YE,JUN NAN YE,index_match
0,474,Mia Benicio Sosa,474,Mia Benicio Sasa,0,-1,MIA BENICIO SOSA,MIA BENICIO SASA,BENICIO MIA SOSA,BENICIO MIA SASA,BENICIO MIA SOSA,BENICIO MIA SASA,index_match
0,475,Dorothy  Myers,475,Dorothy  Myers,0,-1,DOROTHY MYERS,DOROTHY MYERS,DOROTHY MYERS,DOROTHY MYERS,DOROTHY MYERS,DOROTHY MYERS,index_match
0,476,Hugo  Muñoz,476,Hujgo  Muñoz,0,-1,HUGO MUNOZ,HUJGO MUNOZ,HUGO MUNOZ,HUJGO MUNOZ,HUGO MUNOZ,HUJGO MUNOZ,index_match
